0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,0,0,28,22,21,21,19,20,20,20,20,20,19,19,19,19,18,17,17,17,16,16,15,15,13,13,13,13,11,11,11,10,10,9,9,9,9,9,9,9,8,8,8,7,8,8,9,11,9,0,0,0,0,0,0,0,0
0,0,0,28,22,21,21,19,19,20,20,20,20,19,19,19,19,18,17,17,17,17,15,15,15,13,13,13,11,11,11,11,11,9,9,9,9,9,9,9,9,8,8,8,8,8,8,9,11,11,0,0,0,0,0,0,0,0
0,0,0,29,23,21,21,19,19,20,20,20,20,19,19,19,19,19,17,17,17,17,15,15,15,13,13,13,11,12,11,11,11,9,9,9,9,9,9,9,8,8,8,7,8,8,7,9,10,12,0,0,0,0,0,0,0,0
0,0,0,29,23,21,20,19,19,20,20,20,20,19,19,19,19,19,19,17,17,16,16,15,15,14,13,13,13,12,11,11,10,9,9,10,9,9,9,9,9,8,7,7,8,7,7,9,10,13,0,0,0,0,0,0,0,0
0,0,0,30,28,21,20,21,19,20,21,20,20,19,19,19,19,19,19,17,18,16,15,15,14,14,13,13,12,12,11,11,11,9,9,10,9,9,8,9,8,8,7,7,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,29,28,21,21,21,19,21,20,21,20,20,20,19,19,19,19,17,17,17,16,15,15,14,13,13,12,12,11,11,10,9,9,9,9,9,8,8,9,8,8,7,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,31,28,22,21,21,19,20,21,21,21,20,19,19,19,19,19,17,17,17,17,15,15,15,13,12,12,12,11,11,10,9,9,10,9,9,8,9,9,8,8,8,8,8,9,9,10,10,0,0,0,0,0,0,0,0
0,0,0,31,28,22,21,20,19,20,21,21,21,20,19,19,19,19,18,17,17,17,17,15,15,15,13,12,13,12,11,11,10,9,9,10,9,9,8,8,8,8,8,8,7,8,8,9,10,11,0,0,0,0,0,0,0,0
0,0,0,0,29,22,21,21,20,20,21,21,21,20,19,19,19,19,18,17,17,16,16,15,15,14,13,13,13,11,11,11,10,9,9,10,9,9,9,8,9,8,8,7,8,7,7,9,10,12,0,0,0,0,0,0,0,0
0,0,0,0,29,22,21,21,20,20,20,21,20,20,20,19,19,19,18,17,17,17,16,15,15,15,13,13,13,12,11,11,10,9,9,10,9,9,9,8,9,8,8,7,8,7,7,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,29,22,21,21,19,20,20,21,20,20,20,19,19,19,18,17,17,17,16,15,15,15,13,13,13,12,11,11,10,10,9,10,9,9,8,8,8,8,8,8,8,8,8,8,9,12,0,0,0,0,0,0,0,0
0,0,0,0,29,22,21,21,19,20,21,21,20,20,20,19,19,19,19,17,17,17,16,15,15,15,13,13,13,12,11,11,11,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,35,30,23,21,21,20,20,21,20,20,20,20,20,19,19,19,17,17,16,17,15,15,14,13,13,13,11,11,11,11,10,10,10,10,9,10,10,8,8,8,8,8,8,8,9,10,13,0,0,0,0,0,0,0,0
0,0,0,32,30,25,22,21,20,19,21,21,20,20,20,19,19,19,19,18,18,17,16,15,15,15,13,13,12,12,11,11,11,11,10,10,10,9,9,10,8,10,8,8,9,8,8,9,10,12,0,0,0,0,0,0,0,0
0,0,0,32,26,23,22,21,21,19,21,21,21,21,21,19,19,19,19,18,17,16,16,15,15,14,13,12,13,12,11,11,10,10,10,11,10,9,9,8,8,9,8,8,8,8,8,9,10,13,0,0,0,0,0,0,0,0
0,0,0,31,4,23,22,21,21,19,21,21,21,21,20,19,19,19,19,17,17,17,16,15,15,15,13,12,13,13,11,11,10,10,9,10,10,10,9,9,10,9,8,8,8,8,8,9,10,13,0,0,0,0,0,0,0,0
0,0,0,31,3,22,22,21,20,19,20,20,21,20,20,19,19,18,18,17,17,17,17,16,15,15,13,13,13,13,12,11,10,10,9,11,10,9,9,9,9,9,8,8,9,8,8,9,10,12,0,0,0,0,0,0,0,0
0,0,0,29,32,21,22,21,19,19,20,20,21,20,20,19,19,18,18,17,17,17,17,16,15,15,14,13,13,12,11,11,11,11,9,10,9,9,9,9,9,9,8,8,9,8,8,8,10,13,0,0,0,0,0,0,0,0
0,0,0,29,31,20,23,21,20,19,21,20,21,20,20,19,19,18,18,17,17,17,17,15,15,15,15,13,13,12,11,11,11,11,9,10,9,9,9,9,9,9,8,7,9,8,8,9,9,13,0,0,0,0,0,0,0,0
0,0,0,26,30,19,22,21,21,19,19,21,20,20,20,19,19,19,19,17,17,17,16,15,15,15,13,13,13,13,12,11,11,10,9,10,9,9,9,9,9,8,8,7,8,7,9,9,10,13,0,0,0,0,0,0,0,0
0,0,0,23,30,16,23,21,20,19,19,21,20,20,20,19,19,19,18,17,17,17,17,15,15,15,13,13,13,13,11,11,11,10,9,9,9,9,9,9,8,9,8,8,8,8,8,9,9,13,0,0,0,0,0,0,0,0
0,0,0,22,30,13,23,21,21,19,19,21,21,21,20,19,19,19,18,17,17,17,17,15,15,15,14,13,13,13,11,11,10,10,9,9,9,9,9,9,8,9,8,8,8,8,8,9,9,12,0,0,0,0,0,0,0,0
0,0,0,21,28,8,23,21,21,20,19,21,21,20,20,19,19,19,19,17,17,17,17,15,15,15,15,13,13,13,11,11,10,10,9,9,9,9,9,9,9,9,8,8,9,9,9,8,9,12,0,0,0,0,0,0,0,0
0,0,0,11,27,0,22,22,21,20,19,21,21,20,20,19,19,19,19,17,17,17,17,15,15,15,14,13,13,12,11,11,10,10,9,9,10,9,9,9,9,9,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,27,0,22,22,21,20,19,20,21,20,20,19,19,19,19,19,17,17,17,16,15,15,14,13,13,12,11,11,11,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,27,0,22,22,21,20,19,20,21,21,20,20,19,19,19,19,17,17,17,17,15,15,15,13,12,12,12,11,10,10,9,9,9,9,9,9,9,8,8,8,8,9,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,25,0,21,22,21,20,19,20,21,21,20,20,19,19,19,19,17,17,17,17,15,15,15,13,13,12,11,11,10,10,9,9,10,9,9,9,9,8,8,8,8,9,8,9,10,12,0,0,0,0,0,0,0,0
0,0,0,0,23,0,20,22,21,21,19,20,21,20,20,20,19,19,19,19,17,17,17,17,15,15,14,13,13,13,11,11,10,10,9,9,10,9,9,9,9,9,8,8,8,9,8,9,10,12,0,0,0,0,0,0,0,0
0,0,0,0,22,0,18,22,21,20,19,19,21,21,20,20,19,19,19,19,17,17,17,17,15,15,15,13,13,12,11,11,10,10,9,9,9,9,9,9,9,9,9,8,8,9,9,9,10,12,0,0,0,0,0,0,0,0
0,0,0,0,21,0,14,23,21,20,19,19,21,21,20,20,19,19,19,19,17,17,17,17,15,15,15,14,12,12,11,11,10,10,9,9,10,9,9,9,9,9,8,8,8,8,8,9,10,12,0,0,0,0,0,0,0,0
0,0,0,0,14,0,13,27,21,20,20,19,21,21,21,20,19,19,19,19,17,17,17,17,16,15,15,13,12,12,11,11,11,11,9,9,10,9,9,9,9,9,8,8,8,8,8,9,10,12,0,0,0,0,0,0,0,0
0,0,0,0,11,0,6,30,21,30,20,19,21,21,21,20,19,19,19,19,17,17,17,17,16,15,15,13,13,12,11,11,11,10,9,9,10,9,9,9,9,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,29,22,30,20,19,21,21,21,20,19,19,19,19,17,17,17,17,15,15,15,14,13,12,11,11,10,10,9,9,10,9,9,9,9,9,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28,22,29,20,19,21,21,21,20,19,19,19,19,17,17,17,17,15,15,15,14,13,13,11,11,10,10,9,9,10,9,9,9,9,9,8,8,8,8,8,9,10,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28,22,29,20,19,21,21,21,21,19,19,19,19,17,17,17,17,15,15,15,14,13,13,12,11,10,10,10,9,10,9,9,9,9,9,8,8,8,8,8,9,10,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,29,22,29,20,19,20,21,21,20,19,19,19,19,17,17,17,17,17,15,15,14,13,13,11,11,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,29,23,29,20,19,21,21,21,19,19,19,19,19,18,17,17,17,17,15,15,13,13,13,11,11,10,10,10,9,10,10,9,9,8,9,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,29,23,29,20,20,21,21,21,21,19,19,19,19,18,17,17,17,17,15,15,13,13,13,12,11,10,10,10,9,10,9,9,8,8,9,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,29,23,29,20,20,20,21,21,21,20,19,19,18,17,17,17,17,15,15,15,14,13,13,12,11,11,10,10,9,10,9,9,8,8,8,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28,24,30,21,20,19,21,21,21,20,19,19,18,18,17,17,17,16,15,15,13,13,13,12,11,11,11,10,9,10,9,9,8,8,9,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,26,32,20,20,19,21,21,20,19,19,19,19,18,17,17,17,16,15,15,14,13,13,13,11,11,10,10,9,10,9,9,8,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31,27,32,20,20,19,21,21,20,19,19,19,19,18,17,17,17,16,15,15,14,13,13,12,11,11,10,10,9,10,9,9,8,8,9,9,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,28,31,20,20,19,21,21,21,20,19,19,19,19,17,17,17,15,15,15,14,13,13,12,11,11,10,11,9,10,10,9,8,8,9,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,28,31,21,20,19,21,21,21,20,19,19,19,19,17,17,17,16,15,15,14,13,13,12,11,11,10,11,9,10,9,9,8,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31,29,31,21,20,19,20,21,21,20,19,19,19,19,17,17,17,17,15,15,14,13,13,12,11,11,10,11,9,10,9,9,8,8,8,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,32,29,31,21,20,19,21,21,21,19,19,19,19,19,17,17,17,16,15,15,14,13,13,12,11,11,10,10,9,10,9,10,8,8,9,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31,29,31,21,20,19,20,21,20,19,19,19,19,19,17,17,17,16,15,15,14,13,13,13,12,11,10,10,9,10,9,10,8,9,8,8,8,8,8,8,9,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31,29,29,21,20,19,20,21,21,19,19,19,19,19,17,17,17,17,15,15,14,13,13,13,12,11,10,10,9,10,9,9,8,8,8,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,29,29,29,21,20,19,20,21,20,20,19,19,19,19,17,17,17,17,15,15,14,13,13,12,12,11,10,10,9,10,10,9,8,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28,26,28,21,20,19,19,21,20,20,19,19,19,19,18,17,17,17,15,15,14,13,13,13,12,11,10,10,9,10,10,10,8,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,27,6,28,21,20,20,19,21,21,20,19,19,19,19,18,17,17,17,15,15,15,13,13,13,12,11,10,10,9,10,10,10,8,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,26,30,29,21,20,20,19,21,21,19,19,19,19,19,17,17,17,17,15,15,15,13,13,13,12,11,11,10,10,10,10,10,9,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25,30,29,22,20,20,19,21,21,19,19,19,19,19,17,17,17,17,15,15,15,13,12,13,12,11,11,10,9,10,10,10,8,8,8,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,23,31,29,22,20,20,19,21,21,20,19,19,19,19,17,17,17,17,15,15,15,14,12,13,12,11,11,10,9,10,10,9,8,8,8,8,8,8,8,8,8,9,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,19,31,30,21,21,20,19,20,20,20,19,19,19,19,18,17,17,17,15,15,15,14,12,13,12,10,10,10,9,10,10,10,8,8,9,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,15,30,30,21,21,20,19,20,20,19,20,19,19,19,18,17,17,16,15,15,15,13,12,13,12,11,10,10,9,10,10,10,8,8,8,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,15,29,29,22,21,20,19,20,21,19,20,19,19,19,18,17,17,17,15,15,15,13,12,13,12,11,10,10,9,9,10,9,8,8,8,8,8,8,8,8,8,9,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12,29,29,22,21,20,19,20,21,21,20,19,19,19,18,17,17,17,17,15,15,14,12,13,12,11,11,10,10,9,10,9,8,8,8,8,8,8,8,8,8,8,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8,29,27,22,21,21,19,20,21,21,20,19,19,19,18,17,17,17,17,15,14,14,12,12,12,10,11,10,10,9,10,10,8,8,8,8,8,8,8,8,8,9,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,27,0,26,21,21,19,20,21,21,20,19,19,18,18,17,17,17,16,15,14,14,12,12,12,10,10,10,10,8,10,10,8,8,8,8,8,8,8,8,8,9,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,26,0,27,22,20,20,20,21,21,21,19,19,18,18,17,17,16,16,15,14,13,12,12,12,10,10,10,10,8,10,8,8,8,8,8,8,8,8,8,8,8,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24,31,28,22,20,20,20,20,20,20,19,19,18,18,17,17,16,16,15,14,13,12,12,12,10,10,10,10,8,10,8,8,8,8,8,8,8,8,8,8,8,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22,31,28,22,20,20,20,20,20,20,19,19,18,18,17,17,16,16,15,14,13,13,12,12,11,10,10,10,8,10,9,8,8,8,8,8,8,8,8,8,8,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21,31,29,22,20,19,18,20,20,20,19,19,18,18,17,16,16,16,16,14,14,12,12,12,10,10,10,10,9,10,9,8,8,8,8,8,8,8,8,8,9,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20,31,29,22,20,20,19,20,20,20,19,19,18,18,18,17,16,16,16,15,14,12,12,12,11,10,10,10,9,10,9,8,8,8,8,8,8,8,8,8,8,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19,30,30,22,20,20,19,20,20,20,19,19,18,18,18,18,17,16,16,15,14,13,12,12,12,11,11,10,9,10,9,8,8,8,8,8,8,8,8,8,8,11,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,30,30,23,20,20,19,20,20,20,19,19,19,18,18,18,16,16,16,15,14,13,12,12,12,11,11,10,9,10,9,8,8,8,8,8,8,8,8,8,8,11,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,29,23,21,20,19,20,20,20,19,19,19,18,18,17,16,16,16,16,14,13,13,12,12,11,11,10,10,10,10,8,8,8,8,8,8,8,8,8,8,11,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,28,27,25,21,20,18,20,21,20,19,19,19,18,18,18,17,16,16,16,14,14,12,12,12,10,10,10,10,10,10,8,8,8,9,8,8,8,8,8,9,11,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,27,0,26,21,20,19,20,21,19,19,19,19,18,18,18,17,16,16,16,14,14,12,12,12,10,10,10,10,10,10,9,8,8,8,8,8,8,8,8,9,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,26,0,27,21,20,19,20,20,21,19,19,19,18,18,18,17,16,16,16,14,13,12,12,12,11,10,10,9,10,10,9,8,9,9,8,8,8,8,8,9,10,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,0,22,21,20,20,20,21,21,19,19,19,18,18,18,18,16,16,16,14,14,12,12,12,11,10,10,9,10,10,10,8,9,9,8,8,8,10,8,10,10,11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,21,0,21,21,20,20,19,21,20,19,19,19,18,18,18,17,16,16,16,14,14,12,12,12,11,10,10,10,10,10,10,8,10,9,8,8,8,8,8,9,10,11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,21,0,21,22,20,20,19,21,21,19,19,19,18,18,18,17,16,16,16,14,14,12,12,12,11,10,10,9,10,10,9,8,8,9,8,8,7,8,8,8,10,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,0,20,30,20,20,19,20,20,19,19,19,19,18,17,17,16,16,16,14,14,12,12,12,11,10,10,9,10,10,8,8,8,8,8,8,8,8,8,8,10,11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,0,17,30,21,20,19,20,20,19,19,19,19,18,17,17,16,16,16,14,14,12,12,12,10,10,10,9,10,10,8,8,8,8,8,8,8,8,8,9,10,10,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,15,31,20,20,19,21,20,20,19,19,19,18,17,17,16,16,16,14,14,12,12,12,10,10,10,8,9,10,9,9,8,8,8,8,8,8,8,9,10,11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,12,31,20,20,19,20,20,20,19,19,19,18,18,17,16,16,16,14,14,12,12,11,10,10,10,9,9,10,9,8,8,8,8,8,8,8,8,9,10,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7,31,21,20,19,20,20,20,19,19,19,18,17,17,16,16,16,14,14,12,12,12,10,10,10,9,9,10,9,8,9,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,32,21,20,19,20,21,20,19,19,19,18,18,17,16,16,16,14,14,13,12,12,10,10,10,9,10,10,9,8,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,21,20,19,20,21,20,19,19,19,18,18,17,16,16,16,14,14,13,12,12,10,10,10,9,9,10,9,8,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,21,20,20,20,21,20,19,19,19,18,18,16,17,16,16,16,14,12,12,12,10,10,10,10,10,10,9,8,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,0,33,21,20,19,20,20,20,20,19,19,18,18,18,17,16,16,16,14,12,12,11,10,10,10,10,10,10,9,8,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,0,33,21,20,20,20,20,20,20,19,19,18,18,18,16,16,16,15,14,12,12,11,11,10,10,9,8,9,9,8,8,8,8,8,8,8,8,8,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,0,34,22,20,20,20,20,20,20,19,19,18,18,18,16,16,16,15,14,12,12,12,11,10,10,9,8,10,9,8,8,8,8,8,8,8,8,8,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,34,22,20,20,19,20,20,20,19,19,18,18,18,16,16,16,15,14,12,12,12,11,10,10,9,8,10,9,8,8,8,8,8,8,8,8,8,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,36,22,20,20,19,20,20,20,19,19,18,18,18,17,16,16,15,14,12,12,12,11,10,10,10,8,10,9,8,8,8,8,8,8,8,8,8,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,33,22,20,20,19,20,20,20,19,19,18,18,18,17,16,16,15,14,13,12,12,11,10,10,10,9,10,9,8,8,8,8,8,8,8,8,9,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,34,23,20,20,18,20,20,20,19,19,18,18,18,17,16,16,15,14,13,13,12,11,10,10,10,8,10,9,8,8,8,8,8,8,8,8,8,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,36,23,20,20,18,20,20,20,19,19,18,18,18,17,16,16,15,14,13,13,12,11,11,10,10,9,10,9,8,8,8,8,8,8,8,8,8,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,23,20,20,18,20,20,20,19,19,18,18,18,17,16,16,15,14,14,13,12,11,11,10,10,9,10,9,8,8,8,9,8,8,8,8,9,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,23,21,20,18,20,20,20,19,19,18,18,18,18,16,16,16,14,14,13,13,11,11,10,10,9,10,9,9,8,8,9,8,8,8,8,9,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,21,21,20,18,20,20,20,19,19,18,18,18,17,16,16,16,15,14,13,12,12,10,10,10,9,10,9,9,8,8,8,8,8,8,8,9,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,21,21,20,18,20,20,20,19,19,18,18,18,18,16,16,15,15,14,12,12,12,10,10,10,9,10,9,9,8,8,8,8,8,7,8,8,10,14,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,21,21,20,19,20,20,20,19,19,18,18,18,18,16,16,16,15,14,12,12,12,10,10,10,8,10,9,9,8,9,9,8,8,8,8,9,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,20,21,20,20,20,20,20,19,19,18,18,18,18,16,16,16,15,14,12,12,12,10,10,10,9,10,10,9,8,8,8,8,8,8,8,9,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,30,18,22,20,20,20,20,20,19,19,19,18,18,18,16,16,16,15,14,12,12,12,10,10,10,8,10,9,9,8,9,8,8,8,7,8,9,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29,17,22,20,20,20,20,20,19,19,19,18,18,18,16,16,16,15,14,12,12,12,10,10,10,9,10,9,9,8,9,9,8,8,8,8,9,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29,14,22,20,20,20,20,20,20,19,19,18,18,18,16,16,16,15,14,12,12,12,11,10,10,9,10,9,9,8,9,9,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,27,10,22,20,20,20,20,20,20,19,19,18,18,18,16,16,16,15,14,12,12,12,11,10,10,9,10,9,9,8,8,8,8,8,8,8,8,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26,0,23,20,20,20,21,20,20,19,19,18,18,18,16,16,16,14,14,12,12,12,11,10,10,9,10,10,9,8,8,8,8,8,7,8,8,10,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,22,0,23,21,20,20,20,20,19,19,19,18,18,18,16,16,16,15,14,12,12,12,11,10,10,10,10,10,9,8,8,8,8,8,7,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,21,0,23,21,20,19,20,20,20,19,19,18,18,18,17,16,16,16,14,12,12,11,10,10,10,10,10,10,9,8,9,9,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9,0,21,21,20,20,20,20,19,19,19,18,18,18,17,16,16,16,14,12,12,11,11,10,10,10,10,10,9,8,8,9,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,21,20,19,20,20,19,19,19,18,18,18,18,16,16,16,14,12,12,12,11,10,10,10,10,10,9,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,21,20,19,20,20,19,20,20,18,18,18,18,16,16,15,14,12,12,12,10,10,10,9,10,10,9,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,20,20,20,21,20,20,20,18,18,18,18,16,16,16,14,12,12,12,11,10,10,9,10,9,9,8,8,8,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,21,20,20,21,20,20,20,19,18,18,18,16,16,15,14,12,12,12,11,10,10,9,10,9,9,8,9,9,8,8,8,8,9,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,21,20,20,20,20,20,19,19,18,18,17,16,16,14,14,12,12,12,11,10,10,9,9,9,9,8,9,9,9,8,8,8,9,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,20,20,20,21,20,19,19,19,18,18,17,16,16,14,14,12,12,12,11,10,10,9,9,9,9,8,9,9,9,8,8,8,8,9,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,21,20,20,21,20,20,19,18,18,18,17,16,16,16,14,12,12,12,11,10,10,10,9,9,9,8,9,9,9,8,8,8,8,9,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,21,20,20,21,20,20,19,19,18,18,17,16,16,15,15,12,12,12,11,10,10,10,9,10,9,8,9,8,8,8,8,8,8,9,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,20,20,21,21,21,19,19,18,18,17,16,16,15,15,12,12,12,11,10,10,10,9,10,9,8,9,9,8,8,8,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,21,20,21,21,21,19,19,18,18,17,16,16,15,14,12,12,12,11,10,10,9,9,9,9,8,8,8,9,8,7,8,8,10,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,20,20,21,20,21,19,19,18,18,18,17,16,16,14,13,12,12,11,10,10,10,8,10,9,8,8,8,9,8,8,8,8,9,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,20,20,20,20,19,19,19,18,18,18,17,16,16,14,13,12,12,11,10,10,9,8,10,9,8,8,8,8,8,8,8,8,9,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,20,19,21,20,20,19,19,18,18,18,17,16,16,14,14,12,12,11,10,10,10,8,9,9,8,8,8,8,8,7,8,8,9,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,20,19,20,20,21,19,19,18,18,18,16,16,16,14,14,13,12,11,10,10,10,8,10,9,7,8,8,8,7,8,7,8,9,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,20,19,20,20,20,19,19,18,18,17,16,16,16,15,14,13,12,12,11,10,10,8,10,9,8,8,8,8,7,7,7,8,9,12,0,0,0,0,0,0,0
